GaiaDR3,label,stability,Dist,X,Y,Z,VtRA,VtDE,VtRALSR,VtDELSR,RV,Simbad,Region,Group,Bstar,RAdeg,DEdeg,e_RAdeg,e_DEdeg,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,BP-RP,BP-G,G-RP,RV_DR3,e_RV,n_RV,o_RV,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000
4044364406781706112,30,68.8,142.028,140.02,-2.7637,-23.638,-1.647,-18.13,-4.119,-2.993,-4.578,Simbad,"CrA","CrA-North","HD172910",275.62378358521,-34.57046733038,0.0487,0.0418,7.0408,0.0467,-2.446,0.059,-26.934,0.043,1.04,215,12224.58212,14.3621,851.171,15.469282,0.003036,24,1387.02,22.7995,60.8356,17.483334,0.018064,25,18160.9,59.3178,306.162,14.100053,0.005183,3.383281,2.014051,1.369229,,,,,275.62379678962,-34.57034762289,0.973232,0.720031
4044416328691645824,30,99.8,145.947,143.623,-1.2847,-25.91,-1.119,-19.14,-3.885,-4.067,-4.672,Simbad,"CrA","CrA-North","HD172910",276.65220529295,-34.30909675597,0.0606,0.0539,6.8518,0.0611,-1.618,0.078,-27.662,0.062,1.024,180,5420.30908,6.42678,843.394,16.352306,0.003041,18,513.506,7.75324,66.2312,18.562178,0.016629,19,7968.91,27.4064,290.768,14.994398,0.005313,3.56778,2.209871,1.357908,,,,,276.65221399677,-34.30897381336,1.267652,1.015303
4044416569172725888,30,99.2,143.673,141.394,-1.2655,-25.454,-1.352,-18.76,-4.111,-3.693,-4.675,Simbad,"CrA","CrA-North","HD172910",276.62888753095,-34.30000769925,0.2077,0.191,6.9603,0.2142,-1.984,0.327,-27.55,0.284,1.017,175,746.57259,1.91182,390.504,18.504686,0.003914,14,30.7164,4.31181,7.12379,21.620115,0.152435,18,1173.97,7.53408,155.821,17.073757,0.007927,4.546358,3.115429,1.430929,,,,,276.6288982075,-34.29988525298,5.273143,4.61551
4044760643280597504,30,60.9,146.012,144.179,-0.3038,-23.059,-1.426,-17.92,-3.899,-2.962,-4.953,Simbad,"CrA","CrA-North","HD172910",275.62764652308,-33.45822237688,0.0315,0.0275,6.8488,0.0359,-2.06,0.039,-25.885,0.03,1.163,208,24796.98047,27.9718,886.499,14.70137,0.003015,25,3280.24,24.2407,135.319,16.54878,0.008495,26,34595.2,88.5778,390.563,13.400356,0.004692,3.148424,1.84741,1.301014,,,,,275.62765749607,-33.45810733361,0.631349,0.496444
4044760647636888576,30,17.8,147.487,145.635,-0.3038,-23.297,-2.545,-18.7,-5.018,-3.742,-4.953,Simbad,"CrA","CrA-North","HD172910",275.63026449739,-33.4579633039,0.0414,0.0353,6.7803,0.0431,-3.639,0.055,-26.741,0.041,1.029,225,61295.13117,127.65,480.183,13.718801,0.003564,22,15944.5,301.313,52.9167,14.832014,0.020707,23,86213.8,3538.64,24.3635,12.408954,0.044724,2.42306,1.113213,1.309848,-0.83,5.59,2,4,275.63028388549,-33.45784445662,0.897033,0.673907
4044760647651736064,30,51.5,148.013,146.154,-0.3037,-23.38,-0.302,-18.92,-2.776,-3.97,-4.953,Simbad,"CrA","CrA-North","HD172910",275.63053777121,-33.45756792042,0.0494,0.0449,6.7562,0.0575,-0.43,0.06,-26.971,0.047,1.31,216,43127.13192,988.225,43.641,14.100491,0.025031,4,25378.2,4628.11,5.48351,14.327388,0.19802,4,96291.1,13957.8,6.89871,12.28893,0.157428,2.038458,0.226897,1.811561,,,,,275.63054006152,-33.45744805104,0.972119,0.783082
4044800745434225408,30,99.9,144.042,141.704,-0.3466,-25.848,-1.065,-18.85,-3.921,-3.836,-4.768,Simbad,"CrA","CrA-North","HD172910",276.96711104497,-34.02835642211,0.0433,0.0394,6.9424,0.0556,-1.559,0.057,-27.608,0.043,1.005,197,9755.14868,20.9107,466.514,15.714282,0.003607,21,1095.47,12.9761,84.4218,17.739544,0.01316,20,14169.5,55.5869,254.907,14.369508,0.005694,3.370036,2.025262,1.344774,,,,,276.96711940689,-34.02823371781,0.92297,0.698894
4044819093492085120,30,99.8,143.643,141.407,-0.1209,-25.247,-0.986,-19.04,-3.789,-4.052,-4.826,Simbad,"CrA","CrA-North","HD172910",276.78167254262,-33.85386850216,0.1623,0.1519,6.9617,0.205,-1.448,0.208,-27.967,0.186,1.03,179,1023.98857,7.197,142.28,18.161629,0.008113,18,112.866,11.854,9.5213,20.207138,0.114066,19,1697.64,18.685,90.8559,16.673279,0.012533,3.533859,2.045509,1.48835,,,,,276.78168028933,-33.85374420541,3.341981,3.056625
4044910383038094464,30,82.9,153.064,150.63,1.72918,-27.133,-0.385,-19.07,-3.319,-4.189,-5.026,Simbad,"CrA","CrA-North","HD172910",277.24080675707,-33.26637972753,0.4307,0.4506,6.5332,0.3595,-0.53,0.573,-26.28,0.53,1.09,161,548.34049,2.87391,190.8,18.83974,0.006322,0,,,,,,0,,,,,,,,,,,,,277.24080957387,-33.26626292932,9.42469,8.831782
4044932480678173312,30,76.0,136.268,134.218,1.9685,-23.466,-1.115,-18.66,-3.985,-3.826,-5.123,Simbad,"CrA","CrA-North","HD172910",277.01840334475,-32.97598107737,0.0262,0.0271,7.3385,0.0352,-1.725,0.035,-28.89,0.028,1.787,199,111228.60244,439.269,253.213,13.071826,0.005097,21,23345.3,383.171,60.9267,14.418042,0.018037,23,133959.0,1235.0,108.468,11.930469,0.010699,2.487574,1.346216,1.141357,-11.24,4.8,1,9,277.01841248579,-32.9758526791,0.556869,0.457798
4044934748406262912,30,16.4,146.337,144.127,2.43228,-25.224,-1.063,-20.1,-3.956,-5.286,-5.159,Simbad,"CrA","CrA-North","HD172910",277.09383816358,-32.86815113602,0.3036,0.3022,6.8335,0.4315,-1.533,0.393,-28.977,0.376,1.033,191,478.54798,1.67403,285.867,18.987553,0.004692,13,32.9086,4.12983,7.96851,21.545269,0.136282,21,843.267,12.76,66.0868,17.432983,0.016858,4.112286,2.557716,1.554569,,,,,277.09384627527,-32.86802235106,6.319315,6.141454
4045006594634833152,30,99.2,144.804,142.48,2.06152,-25.755,-1.046,-18.53,-4.016,-3.673,-5.072,Simbad,"CrA","CrA-North","HD172910",277.36580623862,-33.12979156294,0.1027,0.099,6.9059,0.1142,-1.524,0.13,-26.988,0.111,1.014,241,1859.92515,3.05694,608.428,17.513628,0.003283,22,166.044,10.451,15.8879,19.787981,0.068394,24,2900.31,24.7704,117.088,16.091784,0.010013,3.696198,2.274353,1.421844,,,,,277.3658143288,-33.12967161714,2.101712,1.81661
4045352184905807104,30,87.1,142.574,140.566,5.23895,-23.258,-0.984,-18.26,-3.884,-3.673,-5.585,Simbad,"CrA","CrA-North","HD172910",277.12153812363,-31.59815044515,0.0351,0.0338,7.0139,0.0419,-1.456,0.042,-27.024,0.034,0.962,200,14007.59203,10.2736,1363.45,15.321458,0.002868,23,1819.39,9.88968,183.969,17.188726,0.006528,22,19501.6,27.1985,717.01,14.022721,0.004071,3.166005,1.867269,1.298737,,,,,277.12154572238,-31.59803033647,0.683367,0.55645
4045406542035455616,30,10.1,158.961,157.223,-1.2235,-23.406,-1.96,-19.54,-4.193,-4.564,-4.943,Simbad,"CrA","CrA-North","HD172910",274.79151705107,-33.46573228228,0.1061,0.0948,6.2909,0.1215,-2.601,0.127,-25.929,0.101,0.97,247,2516.90219,4.32753,581.603,17.185202,0.003328,28,213.709,9.32986,22.9059,19.513987,0.047482,29,3884.96,17.1525,226.496,15.774429,0.006104,3.739557,2.328785,1.410772,,,,,274.7915309088,-33.46561704357,2.059963,1.66286
4045468080338936576,30,38.6,152.356,150.862,-1.27,-21.246,-2.13,-18.61,-4.22,-3.66,-4.995,Simbad,"CrA","CrA-North","HD172910",274.2908367874,-33.29187967429,0.0392,0.0342,6.5636,0.0469,-2.95,0.049,-25.773,0.035,1.084,195,19522.60356,26.9193,725.226,14.961022,0.003136,22,2259.98,33.7041,67.0534,16.953283,0.016431,22,27969.6,87.3129,320.338,13.631179,0.005077,3.322104,1.992261,1.329844,,,,,274.29085247169,-33.29176512584,0.785527,0.583485
4045960416625156480,30,5.4,162.467,160.497,3.19489,-25.021,-0.677,-18.85,-3.27,-4.12,-5.364,Simbad,"CrA","CrA-North","HD172910",276.04920947952,-32.24245798225,0.0858,0.0816,6.1551,0.0999,-0.878,0.113,-24.479,0.089,0.94,220,2059.82782,2.63279,782.374,17.40279,0.003085,25,365.144,8.38152,43.5654,18.932383,0.025078,24,2805.12,17.7409,158.116,16.128016,0.007838,2.804367,1.529593,1.274775,,,,,276.04921409531,-32.24234918575,1.834665,1.475274
4046078511045267072,30,67.5,140.923,139.126,4.60553,-21.951,-1.371,-18.19,-4.108,-3.582,-5.575,Simbad,"CrA","CrA-North","HD172910",276.54925217281,-31.61992369683,0.0356,0.0312,7.0961,0.0383,-2.053,0.047,-27.233,0.035,1.041,220,10793.4917,34.1073,316.457,15.604462,0.0044,21,1545.09,30.476,50.6985,17.36616,0.021597,20,14899.5,123.482,120.661,14.314967,0.00976,3.051192,1.761698,1.289495,,,,,276.54926288729,-31.61980266287,0.754973,0.574594
4053486608076749056,8,3.9,140.791,140.185,-12.275,-4.4353,-0.482,-18.3,0.0792,-3.134,-2.229,Simbad,"US","Scorpio-Body","HD150638",265.12161364883,-34.14174509181,0.5151,0.4779,7.1027,0.1771,-0.722,0.453,-27.422,0.396,1.207,160,3763.03891,6.71211,560.634,16.74852,0.003368,18,929.854,19.4559,47.793,17.917505,0.022888,17,10052.9,37.6475,267.028,14.742164,0.005551,3.175342,1.168985,2.006356,,,,,265.12161752486,-34.14162321466,7.712846,6.804033
4053493759266413824,8,6.6,128.841,128.317,-10.993,-3.7243,-2.121,-19.23,-1.536,-4.087,-2.279,Simbad,"US","Scorpio-Body","HD150638",265.03795260001,-33.97181636497,0.1725,0.1215,7.7615,0.2071,-3.472,0.257,-31.478,0.134,0.98,246,888.68452,2.28691,388.597,18.315498,0.003924,0,,,,,,0,,,,,,,,,,,,,265.03797120968,-33.97167646302,4.054866,2.199033
4053504784378838272,8,35.6,127.01,126.486,-11.001,-3.4265,-1.866,-18.29,-1.235,-3.151,-2.27,Simbad,"US","Scorpio-Body","HD150638",264.87778948806,-33.97568120026,0.0524,0.0425,7.8734,0.0667,-3.1,0.069,-30.377,0.048,1.088,235,7207.19319,9.94401,724.777,16.042952,0.003136,23,784.517,10.2052,76.8745,18.102037,0.014396,22,10496.5,35.7203,293.854,14.695281,0.005285,3.406756,2.059086,1.347671,,,,,264.8778061005,-33.97554618963,1.109503,0.788091
4054109588838023936,8,9.5,112.745,112.423,-8.2547,-2.0753,-1.689,-18.08,-1.055,-3.1,-2.559,Simbad,"US","Scorpio-Body","HD150638",264.87094140033,-33.06145596276,0.0508,0.0397,8.8696,0.0496,-3.16,0.065,-33.829,0.047,1.019,229,7146.2037,5.65641,1263.38,16.05218,0.002886,25,1295.19,14.7875,87.5868,17.557709,0.012706,26,9026.02,17.3149,521.288,14.859154,0.004315,2.698555,1.505529,1.193026,,,,,264.87095815784,-33.0613056137,1.063527,0.773429
4054195282031980416,8,16.7,139.014,138.693,-9.193,-2.1777,-1.591,-17.61,-0.986,-2.702,-2.699,Simbad,"US","Scorpio-Body","HD150638",264.97033639557,-32.63311751955,0.0309,0.0251,7.1935,0.0424,-2.414,0.042,-26.719,0.028,1.016,263,16072.82369,17.0178,944.47,15.172136,0.002986,29,2614.43,15.3104,170.761,16.795101,0.006943,31,20968.5,49.725,421.688,13.943978,0.004573,2.851123,1.622965,1.228158,14.96,5.46,2,13,264.97034913761,-32.63299876692,0.670625,0.467926
4054350828530132608,31,10.0,134.613,134.444,-6.3318,-2.3095,-4.892,-18.65,-4.51,-3.899,-6.298,Simbad,"CrA","Scorpio-Sting","HD157864",265.74037658629,-31.74821539483,0.0252,0.0197,7.4287,0.0313,-7.666,0.03,-29.225,0.018,1.047,486,25325.3408,12.7404,1987.8,14.678478,0.002809,45,4444.62,18.6282,238.597,16.218956,0.005338,47,33640.3,82.1228,409.635,13.430744,0.004616,2.788212,1.540478,1.247734,-1.03,2.69,2,17,265.74041665383,-31.74808550618,0.483388,0.305729
4054476890096261376,8,41.2,127.537,126.977,-11.927,0.52308,-2.268,-16.97,-1.041,-1.961,-2.367,Simbad,"US","Scorpio-Body","HD150638",262.82044805807,-33.34636207819,0.0218,0.0182,7.8409,0.0263,-3.751,0.028,-28.074,0.021,0.897,221,8840990.10427,2431.07,3636.66,8.321115,0.002771,24,5714230.0,3828.59,1492.51,8.446147,0.002883,23,4657620.0,1590.42,2928.55,8.077485,0.003798,0.368662,0.125032,0.243629,-1.25,0.18,1,10,262.82046801343,-33.34623730562,0.446566,0.345905
4054488954684530432,8,7.1,95.2005,94.792,-8.7975,0.4656,-1.794,-18.99,-0.566,-3.994,-2.392,Simbad,"US","Scorpio-Body","HD150638",262.81713947942,-33.26813459399,0.1444,0.105,10.5041,0.1525,-3.975,0.178,-42.085,0.13,1.023,229,1877.56195,3.53963,530.441,17.503382,0.003432,24,83.2483,7.82013,10.6454,20.537603,0.102029,27,3193.85,13.3279,239.637,15.98711,0.0059,4.550493,3.034222,1.516272,,,,,262.81716060879,-33.26794755018,2.896621,2.132667
4054585127584994560,8,8.2,138.987,138.517,-11.419,0.35638,-1.464,-18.48,-0.386,-3.549,-2.551,Simbad,"US","Scorpio-Body","HD150638",263.33486396876,-32.84711747276,0.0706,0.0545,7.1949,0.0798,-2.222,0.093,-28.047,0.065,1.002,209,3590.6671,4.00817,895.838,16.799429,0.00301,25,532.737,11.4277,46.618,18.52226,0.023457,23,4751.22,11.4024,416.685,15.555882,0.004591,2.966379,1.722832,1.243547,,,,,263.33487572217,-32.84699282039,1.510862,1.064467
4054601826417904256,8,12.2,112.135,111.763,-9.1036,0.6425,-2.13,-18.15,-1.01,-3.245,-2.59,Simbad,"US","Scorpio-Body","HD150638",263.19024734542,-32.70137636466,0.1061,0.0819,8.9178,0.1251,-4.006,0.137,-34.14,0.098,5.472,247,652380.67034,1017.09,641.417,11.151114,0.003234,26,311845.0,393.604,792.282,11.603694,0.003109,28,501859.0,571.524,878.106,10.496442,0.003976,1.107252,0.452579,0.654673,-45.15,0.83,1,10,263.19026850571,-32.7012246314,2.191254,1.589639
4054733355490712192,31,2.3,129.161,128.612,-11.658,2.37568,-5.068,-19.6,-3.641,-4.702,-5.644,Simbad,"CrA","Scorpio-Sting","HD157864",262.12817517563,-32.73913441761,0.0595,0.0468,7.7422,0.0688,-8.277,0.08,-32.01,0.057,1.086,222,5347.80671,5.73601,932.321,16.366928,0.002991,26,914.023,10.1607,89.9566,17.93615,0.012388,25,6831.93,12.3922,551.309,15.161538,0.004262,2.774611,1.569221,1.20539,,,,,262.12821890752,-32.73899214973,1.288344,0.925821
4054753765176609536,8,17.4,118.418,117.924,-10.602,2.07116,-2.259,-16.96,-0.856,-2.064,-2.527,Simbad,"US","Scorpio-Body","HD150638",262.20713823647,-32.73268102727,0.0311,0.0244,8.4447,0.037,-4.025,0.044,-30.213,0.031,1.073,251,15372.36833,17.859,860.764,15.220515,0.00303,28,2003.2,15.271,131.177,17.084232,0.008735,27,21402.9,64.2597,333.069,13.921713,0.004991,3.162519,1.863717,1.298802,,,,,262.20715949983,-32.73254674513,0.714173,0.503774
4054845574407122944,31,23.3,136.004,135.627,-9.9805,1.72423,-5.865,-18.15,-4.715,-3.35,-5.945,Simbad,"CrA","Scorpio-Sting","HD157864",263.08488350529,-32.1086799795,0.0293,0.0216,7.3527,0.0333,-9.097,0.039,-28.146,0.026,0.999,231,17265.57746,11.9128,1449.33,15.094414,0.002855,27,2718.97,14.4903,187.64,16.752531,0.006424,27,22750.4,35.1941,646.427,13.855423,0.004136,2.897108,1.658117,1.238991,-8.77,5.54,2,4,263.08493123645,-32.10855488613,0.620539,0.41846
4054917244506137344,31,4.0,129.803,129.448,-9.1821,2.79848,-7.459,-17.55,-6.192,-2.829,-6.042,Simbad,"CrA","Scorpio-Sting","HD157864",262.68098834904,-31.70324337111,0.0946,0.0676,7.704,0.1099,-12.121,0.139,-28.519,0.088,0.992,212,2262.75256,2.52421,896.419,17.300774,0.00301,22,335.652,6.02007,55.7555,19.023819,0.019672,23,3356.37,25.4457,131.903,15.933222,0.009058,3.090597,1.723045,1.367552,,,,,262.68105167091,-31.70311662105,2.227484,1.431492
4055417075618517632,31,9.2,136.101,135.997,-5.2114,1.1049,-5.471,-18.36,-4.764,-3.836,-6.6,Simbad,"CrA","Scorpio-Sting","HD157864",264.61626755265,-30.55497369548,0.2457,0.1981,7.3475,0.2725,-8.479,0.317,-28.46,0.243,0.991,245,634.92787,1.80006,352.725,18.680555,0.004131,22,52.8608,7.0099,7.54088,21.030708,0.144007,26,1041.55,16.5616,62.8895,17.203697,0.017673,3.827011,2.350153,1.476858,,,,,264.6163113156,-30.55484720623,5.152598,3.996604
4055802145204484608,31,8.8,132.506,132.364,-5.0255,-3.5147,-4.783,-17.7,-4.65,-2.974,-6.423,Simbad,"CrA","Scorpio-Sting","HD157864",266.598652786,-31.58359505966,0.0138,0.0105,7.5468,0.0163,-7.614,0.019,-28.173,0.01,0.853,367,298027.78889,343.761,866.962,12.001725,0.003027,43,103578.0,418.816,247.31,12.800377,0.005202,43,281906.0,776.319,363.132,11.122634,0.004819,1.677743,0.798652,0.879091,-5.12,0.73,1,21,266.59869251214,-31.58346984581,0.298422,0.171318
4056022425491606272,31,5.0,133.882,133.819,-2.1658,-3.5071,-4.419,-18.44,-4.498,-3.915,-6.841,Simbad,"CrA","Scorpio-Sting","HD157864",267.33142657722,-30.50637258233,0.0838,0.0785,7.4692,0.1082,-6.962,0.112,-29.054,0.076,0.969,313,2751.03733,3.67959,747.647,17.088625,0.003115,30,238.106,7.25675,32.8116,19.396618,0.033207,28,4055.38,18.8475,215.168,15.727817,0.006304,3.668801,2.307993,1.360808,,,,,267.33146249205,-30.50624345484,1.822888,1.289781
4057880673178500608,28,53.0,136.201,135.692,-10.594,5.11356,-2.808,-16.79,-1.207,-2.12,-1.666,Simbad,Pipe,"theta Oph","HD158704",261.52064577541,-31.53422844101,0.0997,0.0739,7.3421,0.1077,-4.349,0.13,-26.01,0.096,5.532,254,32232.95602,52.4334,614.741,14.416616,0.003273,30,5606.58,45.1538,124.166,15.966798,0.009179,29,42702.2,151.228,282.371,13.17177,0.005392,2.795028,1.550181,1.244846,-6.71,9.43,2,9,261.52066845552,-31.53411284226,2.097909,1.556991
4057931864864738432,28,22.8,139.264,138.943,-8.9434,3.07729,-2.783,-17.04,-1.577,-2.382,-1.768,Simbad,Pipe,"theta Oph","HD158704",262.89171795797,-31.3733369361,0.0446,0.0344,7.1806,0.0504,-4.215,0.06,-25.818,0.043,2.288,269,21107.15644,14.572,1448.47,14.876292,0.002855,29,3444.18,17.4688,197.162,16.495827,0.006173,29,28319.8,51.6173,548.65,13.617668,0.004266,2.878159,1.619534,1.258624,18.76,11.29,2,8,262.8917399003,-31.37322219131,0.961456,0.701426
4058245260047926656,28,51.4,141.333,140.857,-9.5993,6.4919,-2.904,-16.46,-1.274,-1.927,-1.864,Simbad,Pipe,"theta Oph","HD158704",261.42318217569,-30.79686292292,0.0723,0.0553,7.0755,0.0759,-4.335,0.094,-24.575,0.065,1.079,209,3830.99638,30.783,124.452,16.729088,0.009149,11,808.424,81.3217,9.94106,18.069445,0.109253,11,5440.77,255.006,21.3358,15.408745,0.051028,2.6607,1.340357,1.320343,,,,,261.4232046032,-30.79675370251,1.525409,1.072529
4058318102685345408,28,27.4,136.135,135.889,-7.672,2.84616,-1.877,-17.21,-0.774,-2.607,-1.876,Simbad,Pipe,"theta Oph","HD158704",263.24680200194,-31.03246051167,0.0376,0.0305,7.3457,0.0524,-2.908,0.048,-26.668,0.037,1.419,251,22433.67565,24.7452,906.585,14.810116,0.003004,26,3146.39,19.0856,164.856,16.594011,0.007153,28,30484.9,73.757,413.316,13.537683,0.004603,3.056329,1.783895,1.272433,-7.22,5.81,2,8,263.24681708762,-31.03234198536,0.77198,0.598404
4058962695717697536,8,18.4,117.686,116.984,-9.7697,8.32499,-2.846,-18.06,-0.658,-3.568,-2.996,Simbad,"US","Scorpio-Body","HD150638",259.48194659159,-30.71070511086,0.0293,0.017,8.4972,0.0314,-5.101,0.043,-32.365,0.023,1.086,354,21658.81071,230.195,94.0889,14.84828,0.011864,34,3938.05,134.185,29.3478,16.35034,0.037101,34,31516.6,895.062,35.2116,13.501548,0.031065,2.848792,1.50206,1.346732,5.35,5.46,2,16,259.4819729626,-30.7105612649,0.682074,0.383784
4058962695772481536,8,29.2,115.721,115.03,-9.6062,8.18723,-2.72,-17.52,-0.531,-3.033,-2.996,Simbad,"US","Scorpio-Body","HD150638",259.48146519422,-30.71021760496,0.0295,0.0174,8.6415,0.0329,-4.958,0.044,-31.939,0.024,1.061,354,20494.93167,12.9958,1577.04,14.908251,0.00284,14,3283.12,25.5426,128.535,16.547825,0.008896,14,28181.6,258.101,109.188,13.622983,0.010638,2.924842,1.639574,1.285268,,,,,259.48149082273,-30.71007565509,0.699689,0.399046
4059151944822497536,31,3.5,126.536,125.776,-10.369,9.17371,-6.83,-19.28,-4.626,-4.814,-6.074,Simbad,"CrA","Scorpio-Sting","HD157864",259.42644925667,-30.60268244086,0.1052,0.0649,7.9029,0.1158,-11.387,0.145,-32.144,0.095,1.051,390,1672.03954,1.97165,848.04,17.62925,0.003038,41,201.128,9.27714,21.6799,19.579863,0.050158,42,2370.02,12.0643,196.449,16.311016,0.006695,3.268847,1.950613,1.318233,,,,,259.42650805501,-30.60253957643,2.324006,1.547599
4059201285409093504,14,16.4,103.129,102.619,-7.0507,7.43248,-6.319,-17.8,-4.27,-3.434,-3.096,Simbad,"UCL","nu Lup","* eta Lup",259.96650843257,-29.97676009904,0.148,0.104,9.6966,0.1591,-12.926,0.177,-36.4,0.125,1.129,278,1374.42951,1.96229,700.423,17.84206,0.003161,24,54.392,6.82999,7.96369,20.999706,0.136364,29,2309.18,14.2025,162.589,16.33925,0.007673,4.660456,3.157646,1.50281,,,,,259.96657475308,-29.97659832218,2.872973,2.049498
4059287876365994112,28,47.0,148.859,147.999,-9.9008,12.5371,-3.294,-15.85,-1.075,-1.589,-2.122,Simbad,Pipe,"theta Oph","HD158704",259.37425174396,-29.49316753011,0.0235,0.0142,6.7178,0.0245,-4.669,0.032,-22.458,0.022,1.075,468,34530.93597,55.0018,627.815,14.341846,0.003253,52,7112.01,51.6843,137.605,15.708562,0.008369,55,43342.0,164.927,262.795,13.155622,0.005599,2.552939,1.366715,1.186224,-22.7,10.77,2,16,259.37427558218,-29.49306771659,0.520049,0.357238
4059347799706252032,28,67.8,138.115,137.523,-7.6752,10.2061,-3.189,-16.25,-1.249,-2.007,-2.219,Simbad,Pipe,"theta Oph","HD158704",260.34665385132,-29.31284972871,0.049,0.0387,7.2404,0.0607,-4.871,0.062,-24.819,0.048,1.116,247,7788.96551,9.38978,829.515,15.958668,0.00305,26,865.209,10.2254,84.6135,17.995739,0.013132,25,11441.0,30.2692,377.974,14.60174,0.004747,3.393999,2.037071,1.356928,,,,,260.34667867976,-29.31273942167,0.990692,0.777589
4059480973671734656,28,30.7,139.156,138.837,-5.8473,7.38277,-1.924,-15.81,-0.456,-1.539,-2.289,Simbad,Pipe,"theta Oph","HD158704",261.98547880974,-29.33544322559,0.1278,0.0976,7.1862,0.1519,-2.916,0.154,-23.966,0.115,6.92,254,413421.3541,1280.98,322.737,11.646384,0.004348,28,137094.0,1606.47,85.3389,12.495996,0.013025,28,409871.0,3224.12,127.126,10.716276,0.009339,1.779719,0.849611,0.930108,-19.64,6.75,1,11,261.98549367774,-29.33533670896,2.471691,1.882132
4059816702677068288,28,72.0,137.349,136.765,-5.7762,11.2622,-2.884,-16.0,-0.962,-1.929,-2.468,Simbad,Pipe,"theta Oph","HD158704",260.4075591597,-28.41155182624,0.0343,0.0251,7.2807,0.036,-4.43,0.042,-24.573,0.031,1.082,249,15475.90536,10.6604,1451.72,15.213226,0.002855,25,2429.59,20.2795,119.805,16.87471,0.009482,27,20455.0,50.5542,404.615,13.970897,0.004635,2.903813,1.661484,1.24233,,,,,260.40758154267,-28.41144261497,0.674247,0.499601
4059982763296282752,28,98.8,145.25,144.765,-3.3181,11.3894,-3.03,-15.69,-1.365,-1.759,-2.727,Simbad,Pipe,"theta Oph","HD158704",261.30091698979,-27.61500900798,0.0224,0.0164,6.8847,0.0264,-4.401,0.027,-22.781,0.02,0.87,241,55398.64592,65.458,846.323,13.828619,0.003039,29,12998.1,63.6501,204.212,15.053839,0.006004,27,64806.5,176.653,366.858,12.71885,0.0048,2.334989,1.22522,1.109769,-8.45,6.75,2,4,261.30093906397,-27.61490776029,0.430173,0.328498
4060177037600144128,31,13.7,130.932,130.915,-0.8336,1.96928,-5.172,-17.52,-4.677,-3.321,-7.246,Simbad,"CrA","Scorpio-Sting","HD157864",265.3487442541,-28.79438657898,0.0245,0.0189,7.6376,0.0284,-8.332,0.032,-28.219,0.017,1.013,442,31753.33453,21.426,1482.0,14.432894,0.002851,49,4137.34,15.1261,273.524,16.29674,0.004852,52,44092.4,68.7105,641.713,13.136985,0.004141,3.159755,1.863846,1.295909,,,,,265.34878651236,-28.7942611598,0.519754,0.292995
4061206485371648768,31,1.4,121.58,121.364,-1.8651,7.00347,-5.939,-15.28,-4.676,-1.282,-7.288,Simbad,"CrA","Scorpio-Sting","HD157864",262.69614198697,-27.91538017749,0.041,0.031,8.225,0.0438,-10.304,0.053,-26.52,0.038,0.954,249,8537.06892,4.83518,1765.61,15.859095,0.002823,25,1642.87,10.5811,155.265,17.299534,0.007529,26,10755.8,21.0199,511.697,14.668785,0.004334,2.630749,1.440439,1.19031,,,,,262.69619381228,-27.91526231264,0.859711,0.621418
